AF3_LowerBand,AF3_AlphaBand,AF3_DeltaBand,AF3_ThetaBand,AF3_BetaBand,AF3_Beta1Band,AF3_Beta2Band,AF3_GammaBand,AF4_LowerBand,AF4_AlphaBand,AF4_DeltaBand,AF4_ThetaBand,AF4_BetaBand,AF4_Beta1Band,AF4_Beta2Band,AF4_GammaBand,T8_LowerBand,T8_AlphaBand,T8_DeltaBand,T8_ThetaBand,T8_BetaBand,T8_Beta1Band,T8_Beta2Band,T8_GammaBand,T7_LowerBand,T7_AlphaBand,T7_DeltaBand,T7_ThetaBand,T7_BetaBand,T7_Beta1Band,T7_Beta2Band,T7_GammaBand,AF3vAF4LowerBand,AF3vAF4AlphaBand,AF3vAF4DeltaBand,AF3vAF4ThetaBand,AF3vAF4BetaBand,AF3vAF4Beta1Band,AF3vAF4Beta2Band,AF3vAF4GammaBand,T8vT7LowerBand,T8vT7AlphaBand,T8vT7DeltaBand,T8vT7ThetaBand,T8vT7BetaBand,T8vT7Beta1Band,T8vT7Beta2Band,T8vT7GammaBand,Class
35380.3409001683,2443.41796488771,30225.4064669299,5790.79235551044,5852.09225613162,1867.01142619873,3987.80932409638,4308.10129471643,51727.2819282071,2649.99137256055,43342.285512093,8689.59209322638,6519.22888724039,2042.96929914348,4479.89644651597,4700.81459162245,7.41783892432411,3.57718171290143,2.48890638809696,5.01218060905623,3.85827000958371,2.1537364118695,1.73032393961864,1.71260463404163,1025.4997599813,131.605542654426,655.906723861664,373.362171401345,234.971530601498,120.063349009971,115.85117994023,163.276504860087,0.683978349167333,0.922047516904464,0.697365312184486,0.66640554509163,0.897666327928061,0.913871504080596,0.890156585471459,0.916458458581649,0.0072333892349808,0.0271810870632896,0.00379460416786624,0.0134244468052131,0.016420159496374,0.0179383336349433,0.0149357472277049,0.0104889839203085,Alert
29368.3294212749,1877.78678429018,25218.4842338527,4615.77216368654,4405.61478685908,1615.81089662049,2789.97578555268,3214.75644728843,25814.5318376231,2154.95098327639,22131.5999250397,3778.63423845429,4846.99450533275,1645.53710639867,3208.69342550765,3493.64270907211,3.67372898879286,2.9997939575111,1.46046201406946,2.2850117024474,6.60660512903532,3.24069937422609,3.40861891739323,5.09235254754773,253.198916662328,86.2601831788826,156.713912039982,96.6572663629996,193.203530804305,81.1433392664447,113.078018117627,143.943950424694,1.13766655177036,0.871382597034847,1.13947858804914,1.22154510661892,0.908937441957473,0.981935254050131,0.869505252004957,0.920173216036237,0.0145092602970819,0.034776113926054,0.0093192875798854,0.0236403509888844,0.0341950537939553,0.0399379592154179,0.0301439570142402,0.0353773293877457,Alert
24238.9330037531,1688.99595438745,20567.2247962025,3867.80248668152,2782.74536350846,1273.93027857195,1514.03209542546,1682.41268605,17880.1363985484,2067.15201184853,15419.7855483688,2482.05643897407,3255.3722407925,1442.93732923141,1823.45217365152,1862.32154037342,9.22448676035023,8.53123645682515,3.8545281675264,5.49699351985451,20.4231771068334,9.87621533928363,10.6465656157395,16.5518082821892,94.7047370509682,69.7437647901586,50.1968081707426,45.4517813977423,197.749990077845,84.869291274459,114.017511126451,140.415771868927,1.35563468104869,0.817064223969229,1.33382041739084,1.55830561543566,0.854816333640241,0.882872909837678,0.830310834198388,0.903395385585596,0.0974025909114324,0.122322568655327,0.0767883120061212,0.120941211781142,0.103277765519957,0.116369716195048,0.0933765832156422,0.117877130623473,Alert
24861.9832427449,1956.28666182771,20986.2650772751,3941.74853971504,1906.08228020897,953.173043902874,962.090291694784,920.496440682383,18948.8399015805,2252.13808424695,16331.1702344785,2691.73449666976,2361.51061109065,1233.76442502025,1141.89477126253,979.496020746361,15.147415930814,13.869340993284,6.38641819953946,8.96262322108069,33.1734140714213,16.0413164458623,17.2763894557897,26.9556815094465,72.2555232805784,58.4545468854989,34.2351010026286,39.4924876785962,193.739954042195,86.567545542273,108.155196516985,136.441324896155,1.31205833031874,0.868635309491619,1.28504355633797,1.46438979943668,0.807145337927852,0.772572968204385,0.842538485950906,0.939765370339105,0.209636789591772,0.237267102941561,0.186545913769879,0.226945015315867,0.171226499125712,0.18530404605302,0.159737026163847,0.197562443269752,Alert
29154.4058989555,2345.6902787594,24552.0217975033,4631.14433076412,1688.13925258609,852.09350802259,844.630602332501,751.379824345813,22533.5187215664,2483.43976583141,19391.0274966759,3281.54661946425,1936.11307567136,1028.96956616013,917.519971378335,671.32751632544,19.2564350369441,12.6275554136637,10.6014884344304,8.90590398197071,29.5593914534682,14.3197965826778,15.3441059822936,22.9539668792715,71.9284520268996,48.5522791125197,38.7246534517365,34.4419248744699,170.757070198519,74.0648187672137,97.2198094273322,123.304410892403,1.29382393665186,0.944532785144523,1.26615373020909,1.41126879115318,0.871921828223136,0.828103703010774,0.920558275220607,1.11924478897952,0.26771652238175,0.260081620152154,0.273765869787403,0.258577417331638,0.173107862644299,0.193341411226362,0.157829006996385,0.186156899928758,Alert
29468.4565752128,2557.36494914739,24424.634893841,5044.94747806383,1894.95076834583,1066.41617296967,839.142183239944,725.936803704213,20794.3732009465,2301.48637005641,17713.7259809307,3211.33852608086,1726.64815365201,906.168595572054,823.285442480061,612.258046205019,42.7143271888892,9.46909153501378,33.1109497696152,10.0261186144722,19.7873800613001,9.70450562727578,10.130770313566,10.864223682563,111.670587382197,53.4496640197109,75.380214780055,37.6872170487418,162.515419765761,65.7951482295174,97.1239178195164,116.818818942977,1.41713608246059,1.11117970648017,1.37885360314,1.57097965134829,1.09747360186721,1.17684079781694,1.01926031961906,1.1856713165369,0.382502932868955,0.17715904690293,0.439252526226233,0.266034995407201,0.121756939063507,0.147495763569419,0.104307677665885,0.0930006293580675,Alert
31621.9991697958,2970.91047027196,25823.8120437668,5835.96342686203,2294.00331249615,1433.27478804052,876.219121716003,740.983387017307,15315.8436604307,1792.786362093,12725.9480469673,2661.71726125023,1521.77863182301,817.851312097712,704.846491594918,665.146402027999,91.1094984935325,10.131656234211,76.231858611483,15.6216029066326,18.568094475054,9.26214945057485,9.3653556262619,4.45197623997521,177.607216118328,70.4385924681434,128.942195694888,49.9667542474063,181.411022085846,68.0931266609461,114.01605390686,136.209867481718,2.06465930776591,1.65714696022316,2.02922500928494,2.19255572777134,1.50744876063087,1.75248821740508,1.24313468558708,1.11401547803323,0.512983089790859,0.143836721876479,0.591209558675951,0.312639937132669,0.102353728354319,0.136021796982441,0.0821406749782137,0.0326846822648348,Alert
39865.747161547,3784.3887970688,32491.1552639283,7551.2077984853,2609.86737496343,1692.53822870371,933.524212518077,760.745103692719,11628.8378385544,1436.04066505336,9336.53739643813,2325.56575618706,1349.31158354657,741.322990068379,618.622987375169,672.674957901141,110.085575540003,9.76191598609585,93.7234190867537,17.1856771905523,17.4756930264345,8.72885992241258,8.82510740134979,3.09502442369299,195.292254808306,81.0247153824226,140.849841705814,54.9635629894165,197.520955129419,69.9571663704933,128.196710825969,169.089776719819,3.4281798159895,2.6352936160956,3.48000054884626,3.24704118917974,1.93422142579075,2.28313198346593,1.50903576422053,1.13092526302209,0.563696576948537,0.12048071924747,0.665413733886254,0.31267400175388,0.0884751342711162,0.124774349438119,0.0688403574825736,0.0183040304608211,Alert
39410.031530921,3822.42648070412,31808.241222469,7894.35595490189,2491.98611468821,1548.09029404076,956.535024310452,699.999666530674,9352.0004851149,1250.19599870181,7288.43397325248,2086.64953452907,1309.92195386259,669.420791105945,666.279445243983,591.725389725192,70.1720166710793,5.4327327259539,60.2874814174916,10.3815044057841,9.73253548052087,4.84319607891867,4.94057403455434,1.81258061430181,141.704597732141,73.7288317222085,96.973442643886,44.7591852179696,184.090645973834,64.5397533638184,119.731019459804,177.382714429774,4.21407500926117,3.05746177773187,4.3642079134147,3.78326873979993,1.90239281610636,2.31258173425293,1.4356364002197,1.18298061682931,0.495199293418291,0.0736853222688115,0.621690637908818,0.231941317859741,0.0528681695315699,0.0750420605361937,0.0412639436032948,0.0102184737680255,Alert
26023.6451361053,2729.76071102642,20307.577086852,6006.53928551523,1959.67942792421,1055.6126493791,914.255153949113,562.403655379953,7730.53790774078,1118.53796331582,6033.38864046972,1719.95786095333,1354.13154562167,609.499260789976,776.199288211086,536.96225403166,22.6853158060666,1.54206078422883,19.6460518480729,3.15347668466233,2.73973768634862,1.36566412473545,1.39335909102726,0.557445102236798,79.7226372409616,54.1961657210981,48.0370027368687,31.7241976734839,151.782909840677,54.9382618507688,96.8915625927,147.127930655593,3.36634338343354,2.44047211677487,3.36586590007419,3.49225956163017,1.44718541877299,1.73193425700125,1.17786136606258,1.04738024164133,0.284553002649677,0.028453318859576,0.408977470049238,0.0994028822137276,0.0180503700266681,0.0248581603918424,0.0143806029518224,0.00378884620855373,Alert
14513.9649195685,1800.99212752861,10611.5264881383,4140.85871290912,1500.63944558446,709.751575569632,800.524404753896,447.078495748982,7314.55276719877,1056.86577509587,6016.93620331465,1328.76380620713,1427.17947233707,647.242293090001,803.429184951367,540.599223291735,9.30134205904349,0.592829605742216,8.40073095281635,0.916145818678935,0.802948319162101,0.505710246620681,0.308566974182198,0.209394841664085,52.0352440580984,39.3958557914989,23.133632716728,29.1088006347737,124.631098248448,45.7766167054592,79.1440171589132,107.330104789541,1.98425869379939,1.70408785104734,1.7636096062133,3.11632413041783,1.05147213414379,1.09657787067839,0.996384522429757,0.827005434870399,0.178750810674749,0.0150480194891499,0.363139289694945,0.0314731558394919,0.00644260004482551,0.0110473486905897,0.00389880353890334,0.00195094230155349,Alert
10383.7423368552,1449.64030337922,7286.93724845388,3290.00505766472,1343.625123028,681.722646922371,668.797292754943,410.908296493501,7421.32174621956,978.258708075769,6385.38747972575,1081.31532696774,1515.98951286662,777.653554395628,749.297536181582,537.823073852338,32.8257420296359,2.24070551308051,30.1540311429553,2.95573254410488,2.65624320818462,1.88721404114792,0.793876183361503,0.71091121909875,49.0007552189448,37.7714849589309,14.6544795625528,35.0122793982128,114.34535177842,39.0678890050164,75.6659572834323,87.6901180161693,1.39917695148371,1.48185780654144,1.14118951615554,3.04259541653835,0.886302386411173,0.876640559371182,0.892565717169086,0.76402132312813,0.66990277768096,0.0593226746450884,2.0576664639807,0.0844198833925607,0.0232300060026219,0.0483060152266123,0.0104918540895184,0.00810708475688976,Alert
8755.5321781329,1267.61681889838,5934.93294943757,2968.47104506087,1320.00775080295,697.537914691148,624.603227037787,418.361004413451,6695.23268202161,818.688550544566,5685.87471705851,1056.1504894191,1539.62011950273,835.510138747842,708.774612409471,517.367681663466,78.2140814665498,5.43066207465956,71.7725261305248,7.17856840426441,6.45466535079192,4.5808562260569,1.92867454174893,1.64085738640094,51.5920248080151,41.6899961974093,14.6238848478367,37.9749471153334,116.711111912806,36.4297388756479,80.522408312851,87.4493513041471,1.30772634708331,1.54835049061722,1.04380297575531,2.81065158308411,0.857359379812007,0.834864692050932,0.88124379189381,0.808633819314567,1.51601108422476,0.130262954425432,4.90789738002772,0.189034322614392,0.0553046341946785,0.125744964620623,0.0239520225755731,0.0187635169607385,Alert
7537.62272968441,1208.52453230998,4974.76011009182,2665.54963243107,1281.07517981801,637.725680281642,643.774006893093,405.839419580635,4960.8322524225,681.61790785316,3885.53309913669,1106.60331079178,1460.16930601026,767.069430334642,699.919934504935,485.302804268266,95.0169940753705,6.69944915618692,87.0220942730694,8.84420412187003,7.98991459595835,5.65606319067803,2.40074994590605,1.95102483184763,49.0383244920193,42.8261709566042,17.6596303526755,32.1031280804042,118.854993990509,36.382990347191,82.5490085502162,91.6330195757263,1.51942705299168,1.77302344669373,1.28032884630352,2.40876708612399,0.877347013490095,0.831379344635633,0.919782356746911,0.836260198810421,1.93760686278818,0.156433531332406,4.92774155150338,0.275493531338105,0.0672240545197147,0.155458997094633,0.0290827229553657,0.0212917225786201,Alert
7300.88225156389,1253.8677315019,5208.31412242172,2158.04940226957,1240.70422327534,623.407713297086,620.788307948932,380.949411918655,3710.17902121012,682.221101656178,2588.47664108677,1136.1924326275,1354.42149592069,683.018760206922,682.752101055756,435.90233823925,61.6865990200186,4.48971326711299,56.0693011299742,5.94861805677032,5.56469467478958,3.7353444164232,1.87199012245385,1.77780144220587,43.7972103882961,44.8820267084914,19.6748431941356,24.4662978138747,115.787371737151,37.7932087024203,78.0933386939179,97.0388419133769,1.96779783666143,1.83791988910629,2.01211555852982,1.8993696316732,0.916039967626146,0.912724144075081,0.909244082865497,0.873932939789752,1.40845954509703,0.100033657042131,2.8497965943986,0.243135193645721,0.0480595991713329,0.098836392692531,0.0239711882442496,0.018320513797896,Alert
8236.65111519402,1309.30642716582,6467.38938768995,1832.12589853022,1240.29579942172,673.195941243926,574.841965402892,388.835241351018,3922.58831939968,754.447884506797,2670.254719614,1270.51385159517,1276.19169571584,634.526515479881,655.275094808012,418.350672334891,37.9657377179082,3.14483932367078,32.9976048728422,5.00801276578617,5.20363972399821,2.10178995291027,3.12529406593081,4.94640610088377,46.0207184579836,55.8434019456623,22.6559742146048,23.903334754712,112.005619864342,44.3054077885494,67.9750263793739,109.359172111661,2.09980004132949,1.73544979587523,2.4220121549396,1.44203535933901,0.971872645453954,1.06094217470928,0.877252881969083,0.929448109120651,0.824970556523808,0.0563153248924703,1.45646373712638,0.209511050118183,0.0464587377874495,0.0474386775298674,0.0459770923587187,0.0452308298002958,Alert
9907.99305821681,1353.19060413563,8127.42534142078,1875.07603933015,1284.19209018445,699.586875848761,594.418611518938,424.174461076458,4566.65611822252,816.021968560737,3190.15697782705,1418.40980530847,1274.74050317491,614.57295808101,675.258312925527,488.53253202011,83.7248233459351,6.90409042710797,71.5700974096934,13.0985673888065,12.6507866592813,3.76206484769648,8.93064168089359,14.8936030303884,56.0207474885287,74.9571801291166,27.2914406223627,29.7407884276741,109.637352486513,52.8184141703135,57.2751249935332,121.74570625899,2.16963852799875,1.65827717423139,2.54765687015086,1.32195648416459,1.00741451847337,1.13833006586102,0.880283293283196,0.868262466211762,1.49453242056578,0.0921071258979515,2.62243750339249,0.44042434922869,0.115387560647613,0.0712263877435937,0.155925311064828,0.12233370266632,Alert
12208.2583531938,1333.84957752112,10146.9363346859,2168.11847439636,1382.96981923905,703.425874956054,690.126509742442,453.657770540942,4567.16656646385,946.064483733355,3211.88546348064,1407.78299419806,1386.54058610034,618.59231562838,785.18919444316,608.474736956899,171.569996194709,13.0338363343181,148.251320092243,25.5664790913753,22.1868356241781,7.16386900497726,15.0872356519099,24.0115287937237,61.9571467356078,86.8174181499506,28.1711109540142,34.8736948663552,105.668919784447,54.6545487013998,51.5232301145609,121.069033420546,2.67304863431904,1.40989287776398,3.15918374115679,1.54009423563994,0.997424693588423,1.13713969149697,0.878930217871713,0.745565498429357,2.76917200410885,0.150129278341428,5.26253012649181,0.733116441757962,0.209965576154622,0.131075439742745,0.292823947923368,0.198329235109338,Alert
15891.9670712918,1261.81107380617,13260.5653065793,2703.9847012486,1479.30519138518,711.258108972705,780.686349220422,464.277819600851,4850.1241903944,1165.22849870708,3448.48829611844,1445.01652515154,1549.31553250561,641.061201733101,927.215432768725,687.135659006844,197.920793857563,14.1138301868875,172.184996107402,28.0305388435345,21.8837987290194,8.01334720682758,13.9214287842458,20.7033675482578,55.0248730186597,74.4828762842913,22.3288443302138,33.4871224748628,97.9575762837789,49.4570415700262,48.8824443879839,109.576456744049,3.27661033974461,1.08288724074828,3.84532704417328,1.87124828967962,0.954812083367419,1.10950110075267,0.841968674841016,0.675671264495133,3.59693322309795,0.189490939273301,7.71132592269514,0.837054269580067,0.223400777757332,0.162026416308818,0.284794039220917,0.188939925267133,Alert
19579.895203395,1318.32392199649,16583.6656104492,3029.41638453854,1462.99775737464,690.671442951905,786.691870019986,482.346051474625,6215.81292706396,1378.82383801687,4670.38714219136,1584.05729533212,1696.10264522805,725.76965845487,988.852600360749,721.943237017822,126.266265065595,8.67535158181756,110.212664466083,17.2810285177363,12.106844285243,5.10583752280585,7.02202202102652,9.51651383062138,42.9265331438651,48.9165058412036,14.3671358257793,29.140716134044,90.7519895455431,42.8096719966398,48.1248990184349,102.050654109545,3.15001359164835,0.956122084379253,3.55081176475406,1.91244116829965,0.862564398145802,0.95164000713713,0.795560298605664,0.668121850503209,2.94145032962301,0.177350189524578,7.67116464983409,0.593020035549076,0.133405827749564,0.119268316823512,0.145912452062219,0.0932528450077939,Alert
18802.1312134909,1572.67082719334,16099.5658696499,2723.8733769325,1378.57778584339,652.27799950311,738.707719262825,516.233144205957,7249.75599104665,1559.58387834964,5702.46519159895,1592.42820138742,1812.57862021629,868.055660034932,960.87866265237,754.985383101412,43.1532083973879,3.04072654058124,37.5603673856544,6.03801115762132,3.92894832603326,1.89053790245329,2.04526470424388,2.39443248724992,41.7186354020047,33.7997799417605,11.5139209757026,30.8687843098609,91.8075248999995,40.8342186323278,51.0154493151498,112.716523133094,2.59348469613478,1.00839130810813,2.82326420744633,1.71051566064913,0.760561649832819,0.751424164985989,0.768783560271519,0.683765746676204,1.03438686288656,0.0899629093982455,3.26216998231242,0.195602492699802,0.0427954934011436,0.0462978836322482,0.0400910847929454,0.021242959068411,Alert
14706.565125344,1850.8250570465,12379.9466515595,2346.76863203832,1377.64706828318,662.449556150026,722.994061553569,519.969664112871,7063.47585332478,1655.41728829337,5527.37135380556,1593.33341086399,1901.70732083328,962.779219814549,950.444681212135,747.322771632302,20.175291042696,2.10396400893885,15.5066673426766,5.16154297209366,4.19408376701964,1.81681079494656,2.38581854781717,2.32785265143396,52.2614295867176,30.485309834247,16.5529524055373,36.6856639486685,100.746869839394,47.3409306199536,53.421508864502,138.867577768126,2.0820578183787,1.11804139665267,2.23975301442991,1.47286727061462,0.724426442066559,0.68805967403163,0.76069031248774,0.695776555794164,0.386045525394958,0.0690156675585193,0.936791634674747,0.140696457867461,0.0416299163805849,0.0383771668861279,0.0446602613540652,0.0167631112232756,Alert
14018.5083174345,2032.4447070665,11431.5821169622,2592.73144499212,1457.36919046635,707.108157254195,755.244161436127,497.949526927225,7149.24336363665,1543.34388857384,5369.12491249835,1843.70024754626,1946.4787452426,954.620500847376,997.629461371573,701.415775004247,70.1591974877477,8.09957145062004,47.6473980146256,24.3615356471843,16.1946436111215,7.0108333109325,9.21115615446623,8.97070741538766,58.6455234331618,30.7201936939693,24.279607399762,35.5604933300986,108.560442509461,57.6597063356463,50.9440047401758,155.80769178379,1.96083803619516,1.31690981000004,2.12913320201427,1.40626517159865,0.748720834495786,0.740721738771088,0.757038751038681,0.709920627211742,1.19632656306168,0.263656262434637,1.9624451594342,0.685073050619479,0.149176285917498,0.121589819936323,0.180809424022412,0.0575755106354831,Alert
